id,Q1,RQ1,Q2a1,Q2a2,MQ2A2_61,RQ2A2,Q2B,Q2A2_14,MQ2A2_1461,RQ2A2_14,Q3,Q3B1,Q3B2,Q3B3,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,KWON1,KWON2,KWON3,KWON4,KWON5,KWON6,KWON7,KWON8,총액1인MIS,C총액1인TOT,DAY평균,RDAY평균,Q7,Q8,Q9,D_MON,D_BUN,D_NAT,D_SEX,D_AGE,D_MOK,D_ENT,D_PLA,D_Q1,D_TYP
14796,1,1.00,60,61,,13.00,1,47.00,47.00,12.00,4,,,,,2,,,,6,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,3000.00,3.00,,,5,5,5,7.00,3.00,9.00,2.00,2.00,4.00,1.00,1.00,1.00,
14800,5,4.00,150,151,,14.00,1,137.00,,14.00,2,13,,,,2,3,,,,,,,,,,,,,,,1,2,,4,,,,,,,,,,,,,,1,2,,4,,,,,4000.00,4.00,,,4,4,4,7.00,3.00,9.00,1.00,3.00,2.00,1.00,2.00,4.00,
14813,1,1.00,90,91,,14.00,1,77.00,,13.00,3,,,,,,3,,5,,,,,,,12,,14,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,10000.00,5.00,,,5,5,5,7.00,3.00,9.00,1.00,3.00,3.00,1.00,2.00,1.00,
14814,1,1.00,59,60,60.00,12.00,1,46.00,46.00,12.00,4,,,,,2,3,4,5,6,,8,,,,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,7000.00,5.00,116.67,3.00,5,5,5,7.00,3.00,9.00,2.00,2.00,4.00,1.00,2.00,1.00,1.00
14820,1,1.00,50,51,51.00,12.00,1,37.00,37.00,12.00,4,,,,,2,3,4,5,,,8,9,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5000.00,4.00,98.04,2.00,5,5,5,7.00,3.00,9.00,2.00,1.00,4.00,1.00,2.00,1.00,1.00
14822,10,4.00,6,7,7.00,2.00,2,7.00,7.00,2.00,3,,,,,,,,,,,,,,,,,14,,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,3000.00,3.00,428.57,4.00,5,5,5,7.00,3.00,9.00,1.00,3.00,3.00,2.00,2.00,4.00,
14829,2,2.00,120,121,,14.00,1,107.00,,14.00,2,13,,,1,2,3,,5,,,,,,11,12,,,,,,,2,,,,,,,,,,,,,,,17,,2,,,,,,8,3000.00,3.00,,,5,5,5,7.00,3.00,9.00,2.00,2.00,2.00,1.00,1.00,2.00,
14838,2,2.00,364,365,,14.00,1,351.00,,14.00,3,,,,,2,3,4,5,6,,,,,11,12,,14,,,,1,,3,,5,,,,,,,,13,,15,,,1,,3,,5,6,7,,,6.00,,,5,5,5,7.00,3.00,97.00,2.00,2.00,3.00,1.00,1.00,2.00,
14842,1,1.00,120,121,,14.00,1,107.00,,14.00,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,3559.50,4.00,,,4,4,5,7.00,3.00,97.00,2.00,2.00,4.00,1.00,1.00,1.00,1.00
14843,1,1.00,180,181,,14.00,1,167.00,,14.00,4,,,,1,2,3,,,,,,,,,12,,,15,,,1,2,,4,,,,,,,,,,,,,,1,2,,4,,,,,10000.00,5.00,,,5,5,5,7.00,3.00,15.00,2.00,2.00,4.00,1.00,1.00,1.00,
14847,7,4.00,60,61,,13.00,1,47.00,47.00,12.00,5,,,,,,,,,,,,,,,,,,,,17,,2,,,,,,,,,,,,,,,,,2,,,,,,,3469.75,4.00,,,3,5,5,7.00,3.00,9.00,1.00,3.00,5.00,1.00,1.00,4.00,
14862,1,1.00,60,61,,13.00,1,47.00,47.00,12.00,4,,,,,2,,4,,6,,,,,11,,13,,,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,4000.00,4.00,,,5,5,5,7.00,3.00,14.00,1.00,1.00,4.00,1.00,2.00,1.00,
14865,1,1.00,180,181,,14.00,1,167.00,,14.00,4,,,,1,2,3,4,5,6,7,,,,11,12,,,15,,,1,2,,,,,,,,,,,13,,,,,1,2,,,,6,,,7000.00,5.00,,,5,5,5,7.00,3.00,14.00,2.00,1.00,4.00,1.00,2.00,1.00,
14881,3,3.00,179,180,,14.00,1,166.00,,14.00,4,,,,,2,,4,5,6,7,,9,,,,,,15,,,1,,3,,,,,,,,11,,13,,,,,1,,3,,,6,,,,6.00,,,5,5,5,7.00,3.00,97.00,2.00,2.00,4.00,1.00,1.00,3.00,1.00
14882,6,4.00,59,60,60.00,12.00,1,46.00,46.00,12.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,17,1,,,,,,,8,1545.00,2.00,25.75,1.00,4,5,4,7.00,3.00,2.00,1.00,4.00,3.00,1.00,5.00,4.00,
14888,1,1.00,359,360,,14.00,1,346.00,,14.00,2,3,2,1,1,2,3,4,,6,,,,,11,,,,,,,1,,,,,,,,,,,,,14,,,17,1,,,,,,7,8,,6.00,,,5,5,4,7.00,3.00,20.00,2.00,3.00,2.00,1.00,1.00,1.00,
14892,1,1.00,149,150,,14.00,1,136.00,,14.00,6,,,,,,,,,,,,,,,12,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,4,5,5,7.00,3.00,20.00,2.00,3.00,6.00,1.00,1.00,1.00,
14894,8,4.00,29,30,30.00,11.00,1,16.00,16.00,11.00,3,,,,1,2,3,,,6,,,,,11,12,,14,,,,1,,,,,,,,,,,,,,,,17,1,,,,,,,8,2891.46,3.00,96.38,2.00,5,5,5,7.00,3.00,20.00,2.00,3.00,3.00,1.00,1.00,4.00,
14924,1,1.00,180,181,,14.00,1,167.00,,14.00,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,7119.00,5.00,,,5,5,5,7.00,3.00,97.00,2.00,2.00,4.00,1.00,1.00,1.00,1.00
14926,1,1.00,8,9,9.00,3.00,2,9.00,9.00,3.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2000.00,2.00,222.22,3.00,4,4,4,7.00,3.00,12.00,1.00,2.00,3.00,2.00,1.00,1.00,
14928,1,1.00,21,22,22.00,11.00,2,22.00,22.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2966.25,3.00,134.83,3.00,4,4,4,7.00,3.00,12.00,1.00,4.00,3.00,2.00,1.00,1.00,
14929,7,4.00,84,85,,13.00,1,71.00,,13.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,,,,10,,,13,,,,,,,,,,6,,,6000.00,5.00,,,5,5,4,7.00,3.00,1.00,1.00,3.00,3.00,1.00,1.00,4.00,
14930,1,1.00,84,85,,13.00,1,71.00,,13.00,3,,,,,2,,,,,,,,,,,,14,,,,1,,,,,,,,,10,,,,,,,,1,,,,,6,,,6000.00,5.00,,,5,5,5,7.00,3.00,1.00,1.00,4.00,3.00,1.00,1.00,1.00,
14934,2,2.00,28,29,29.00,11.00,2,29.00,29.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2373.00,3.00,81.83,2.00,5,5,5,7.00,3.00,12.00,1.00,3.00,3.00,2.00,1.00,2.00,1.00
14945,20,4.00,59,60,60.00,12.00,1,46.00,46.00,12.00,3,,,,,,,,,,,,,,,,,14,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,3588.80,4.00,59.81,2.00,5,5,5,7.00,3.00,1.00,1.00,4.00,3.00,1.00,2.00,4.00,1.00
14946,4,4.00,14,15,15.00,11.00,2,15.00,15.00,11.00,3,,,,,2,,4,,6,,,,,,,,14,15,,,1,,,,,,,,9,,,,,,,,,1,,,,,6,,,2500.00,3.00,166.67,3.00,5,5,5,7.00,3.00,15.00,1.00,4.00,3.00,2.00,1.00,4.00,
14947,6,4.00,14,15,15.00,11.00,2,15.00,15.00,11.00,3,,,,,,3,4,,6,,,,,,,,14,15,,,1,,,,,,,,9,,,,,,,,,1,,,,,6,,,2500.00,3.00,166.67,3.00,5,5,5,7.00,3.00,15.00,1.00,5.00,3.00,2.00,1.00,4.00,
14958,2,2.00,59,60,60.00,12.00,1,46.00,46.00,12.00,3,,,,,2,,,,,,,,,,,,14,,,,,2,,,,,,,,10,,,,,,,,,2,,,,6,,,8074.80,5.00,134.58,3.00,4,5,5,7.00,3.00,1.00,1.00,2.00,3.00,1.00,2.00,2.00,
14959,1,1.00,59,60,60.00,12.00,1,46.00,46.00,12.00,3,,,,,2,,,,,,,,,,,,14,,,,,2,,,,,,,,10,,,,,,,,,2,,,,6,,,8074.80,5.00,134.58,3.00,4,4,5,7.00,3.00,1.00,1.00,2.00,3.00,1.00,2.00,1.00,
14962,3,3.00,59,60,60.00,12.00,1,46.00,46.00,12.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,4486.00,4.00,74.77,2.00,5,5,5,7.00,3.00,1.00,1.00,4.00,3.00,1.00,2.00,3.00,
14965,1,1.00,240,241,,14.00,1,227.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,,6.00,,,5,5,5,7.00,3.00,2.00,2.00,1.00,4.00,1.00,2.00,1.00,1.00
14966,1,1.00,59,60,60.00,12.00,1,46.00,46.00,12.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,4486.00,4.00,74.77,2.00,4,4,4,7.00,3.00,1.00,1.00,2.00,3.00,1.00,2.00,1.00,
14968,4,4.00,14,15,15.00,11.00,2,15.00,15.00,11.00,3,,,,,2,,4,,6,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2000.00,2.00,133.33,3.00,5,5,4,7.00,3.00,97.00,1.00,5.00,3.00,2.00,1.00,4.00,
14969,2,2.00,59,60,60.00,12.00,1,46.00,46.00,12.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,4486.00,4.00,74.77,2.00,4,5,5,7.00,3.00,1.00,1.00,4.00,3.00,1.00,2.00,2.00,
14970,1,1.00,240,241,,14.00,1,227.00,,14.00,4,,,,1,2,3,4,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,5,5,5,7.00,3.00,2.00,2.00,1.00,4.00,1.00,2.00,1.00,1.00
14972,4,4.00,120,121,,14.00,1,107.00,,14.00,3,,,,,2,3,,,,,,,,,,,14,,,,,,,,,,,,,,,12,13,,,,,,,,,,6,,,6000.00,5.00,,,5,5,5,7.00,3.00,9.00,1.00,4.00,3.00,1.00,2.00,4.00,
14975,20,4.00,60,61,,13.00,1,47.00,47.00,12.00,4,,,,,,,,,,,,,,,,,,15,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,7725.00,5.00,,,4,4,4,7.00,3.00,2.00,2.00,4.00,4.00,1.00,2.00,4.00,
14978,24,4.00,60,61,,13.00,1,47.00,47.00,12.00,4,,,,,,,,,,,,,,,,,,15,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,7725.00,5.00,,,4,5,4,7.00,3.00,2.00,1.00,3.00,4.00,1.00,2.00,4.00,
14979,1,1.00,179,180,,14.00,1,166.00,,14.00,4,,,,1,2,,4,5,,,,,,11,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,4800.00,4.00,,,4,3,3,7.00,3.00,12.00,2.00,2.00,4.00,1.00,1.00,1.00,
14982,15,4.00,120,121,,14.00,1,107.00,,14.00,4,,,,1,2,,,,,,,9,,,,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,8674.38,5.00,,,5,5,4,7.00,3.00,2.00,1.00,4.00,4.00,1.00,2.00,4.00,1.00
14983,2,2.00,13,14,14.00,11.00,2,14.00,14.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,10,,,,,,,,,,,,,6,,,9492.00,5.00,678.00,5.00,4,4,5,7.00,3.00,13.00,1.00,4.00,3.00,2.00,2.00,2.00,
14984,3,3.00,333,334,,14.00,1,320.00,,14.00,4,,,,,2,,4,,,,,,,,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,5,5,5,7.00,3.00,1.00,2.00,3.00,4.00,1.00,2.00,3.00,1.00
14987,8,4.00,88,89,,13.00,2,89.00,,13.00,3,,,,,,,,,,,,,,,,,,,,17,,2,,,,,,,,,,,,,,,,,2,,,,,,,,6.00,,,3,4,3,7.00,3.00,2.00,1.00,3.00,3.00,2.00,2.00,4.00,1.00
14990,1,1.00,364,365,,14.00,1,351.00,,14.00,3,,,,1,2,3,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,14,,,,1,,,,,,7,,,6.00,,,5,5,5,7.00,3.00,14.00,1.00,2.00,3.00,1.00,1.00,1.00,
15003,1,1.00,210,211,,14.00,1,197.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,4635.00,4.00,,,3,3,3,7.00,3.00,2.00,1.00,1.00,4.00,1.00,2.00,1.00,1.00
15007,1,1.00,150,151,,14.00,1,137.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,,6.00,,,4,4,4,7.00,3.00,2.00,2.00,2.00,4.00,1.00,2.00,1.00,1.00
15010,4,4.00,150,151,,14.00,1,137.00,,14.00,4,,,,1,,3,,,,,,9,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,5,5,5,7.00,3.00,2.00,1.00,2.00,4.00,1.00,2.00,4.00,1.00
15011,5,4.00,179,180,,14.00,1,166.00,,14.00,4,,,,1,2,3,4,5,6,,,,,11,12,,,15,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,,6.00,,,4,5,5,7.00,3.00,13.00,2.00,2.00,4.00,1.00,2.00,4.00,1.00
15012,18,4.00,7,8,8.00,3.00,2,8.00,8.00,3.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,5,,,,,,,,,,,,,1,,,,5,,,,10000.00,5.00,1250.00,5.00,5,5,5,7.00,3.00,9.00,1.00,4.00,3.00,2.00,2.00,4.00,
15013,6,4.00,300,301,,14.00,1,287.00,,14.00,4,,,,,,,,,,,,,,,,,,15,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,,6.00,,,4,4,4,7.00,3.00,2.00,2.00,3.00,4.00,1.00,2.00,4.00,1.00
15014,10,4.00,8,9,9.00,3.00,2,9.00,9.00,3.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,10,,,,,,,,1,,,,,6,,,,6.00,,,5,5,5,7.00,3.00,9.00,1.00,5.00,3.00,2.00,2.00,4.00,
15016,1,1.00,8,9,9.00,3.00,2,9.00,9.00,3.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,10,,,,,,,,1,,,,,6,,,,6.00,,,5,5,5,7.00,3.00,9.00,1.00,3.00,3.00,2.00,2.00,1.00,
15018,9,4.00,8,9,9.00,3.00,2,9.00,9.00,3.00,3,,,,1,,,,,,,,,,,,,14,,,,1,,,,,,,,,10,,12,,,,,,1,,,,,6,,,10000.00,5.00,1111.11,5.00,4,5,5,7.00,3.00,9.00,1.00,3.00,3.00,2.00,2.00,4.00,
15019,3,3.00,330,331,,14.00,1,317.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,,6.00,,,5,5,5,7.00,3.00,2.00,2.00,2.00,4.00,1.00,2.00,3.00,1.00
15023,4,4.00,120,121,,14.00,1,107.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,4,3,4,7.00,3.00,2.00,2.00,2.00,4.00,1.00,2.00,4.00,
15026,3,3.00,150,151,,14.00,1,137.00,,14.00,4,,,,,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,5,5,5,7.00,3.00,2.00,2.00,2.00,4.00,1.00,2.00,3.00,1.00
15036,15,4.00,120,121,,14.00,1,107.00,,14.00,4,,,,1,,3,,,,,,,,,,,,15,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,,6.00,,,4,5,5,7.00,3.00,2.00,1.00,3.00,4.00,1.00,2.00,4.00,1.00
15038,10,4.00,120,121,,14.00,1,107.00,,14.00,4,,,,1,2,3,,,,,,,,,,,,15,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,6.00,,,3,4,3,7.00,3.00,2.00,2.00,2.00,4.00,1.00,2.00,4.00,1.00
15041,5,4.00,120,121,,14.00,1,107.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,6180.00,5.00,,,4,4,4,7.00,3.00,2.00,2.00,2.00,4.00,1.00,2.00,4.00,1.00
15045,1,1.00,150,151,,14.00,1,137.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,7725.00,5.00,,,4,4,4,7.00,3.00,2.00,2.00,2.00,4.00,1.00,2.00,1.00,1.00
15047,1,1.00,359,360,,14.00,1,346.00,,14.00,3,,,,1,2,3,4,5,6,,,,10,11,12,13,14,,,,1,2,3,4,5,6,,8,,,11,,13,14,,,17,1,2,3,4,5,6,7,8,,6.00,,,5,5,5,7.00,3.00,9.00,1.00,4.00,3.00,1.00,1.00,1.00,
15048,3,3.00,180,181,,14.00,1,167.00,,14.00,4,,,,1,2,3,4,,6,,,,,11,,,,15,,,1,,3,,,,,,9,,11,,13,,,,17,1,,3,,,6,,8,,6.00,,,5,3,5,7.00,3.00,13.00,2.00,2.00,4.00,1.00,2.00,3.00,
15051,1,1.00,8,9,9.00,3.00,2,9.00,9.00,3.00,3,,,,,2,3,,,6,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3000.00,3.00,333.33,4.00,5,5,5,7.00,3.00,9.00,2.00,4.00,3.00,2.00,2.00,1.00,1.00
15060,1,1.00,21,22,22.00,11.00,1,8.00,8.00,3.00,2,13,,,1,2,3,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2000.00,2.00,90.91,2.00,5,5,5,7.00,3.00,9.00,1.00,3.00,2.00,1.00,1.00,1.00,
15063,1,1.00,240,241,,14.00,1,227.00,,14.00,3,,,,,2,3,4,5,6,,,,,11,,,14,,,,,,,,,,,,,,11,,13,,,,,,,,,,6,,,,6.00,,,5,4,5,7.00,3.00,9.00,2.00,2.00,3.00,1.00,1.00,1.00,
15067,1,1.00,180,181,,14.00,1,167.00,,14.00,4,,,,,2,3,4,5,6,,8,,,11,,,,15,,,1,,,,,,,,,,11,,13,14,,,17,1,,,,,6,7,8,5000.00,4.00,,,5,5,5,7.00,3.00,9.00,2.00,2.00,4.00,1.00,1.00,1.00,1.00
15072,1,1.00,7,8,8.00,3.00,2,8.00,8.00,3.00,3,,,,,2,3,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,4400.00,4.00,550.00,5.00,5,5,5,7.00,3.00,9.00,1.00,5.00,3.00,2.00,1.00,1.00,
15073,1,1.00,30,31,31.00,12.00,1,17.00,17.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,6500.00,5.00,209.68,3.00,4,4,4,7.00,3.00,9.00,1.00,2.00,3.00,1.00,1.00,1.00,
15075,2,2.00,7,8,8.00,3.00,2,8.00,8.00,3.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5000.00,4.00,625.00,5.00,4,4,4,7.00,3.00,9.00,1.00,3.00,3.00,2.00,1.00,2.00,
15083,1,1.00,7,8,8.00,3.00,2,8.00,8.00,3.00,3,,,,,2,3,4,,6,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,2500.00,3.00,312.50,4.00,5,4,5,7.00,3.00,10.00,1.00,3.00,3.00,2.00,1.00,1.00,
15085,1,1.00,180,181,,14.00,1,167.00,,14.00,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,8000.00,5.00,,,5,3,5,7.00,3.00,9.00,2.00,2.00,4.00,1.00,1.00,1.00,
15090,5,4.00,270,271,,14.00,1,257.00,,14.00,3,,,,1,2,,,,,,,,,,,,14,,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,8300.00,5.00,,,4,4,4,7.00,3.00,9.00,1.00,2.00,3.00,1.00,1.00,4.00,
15100,2,2.00,50,51,51.00,12.00,1,37.00,37.00,12.00,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5000.00,4.00,98.04,2.00,5,5,5,7.00,3.00,9.00,2.00,5.00,4.00,1.00,2.00,2.00,
15109,1,1.00,60,61,,13.00,1,47.00,47.00,12.00,4,,,,1,2,3,4,5,6,7,,9,,11,12,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,10000.00,5.00,,,5,5,5,7.00,3.00,9.00,2.00,1.00,4.00,1.00,1.00,1.00,
15118,2,2.00,270,271,,14.00,1,257.00,,14.00,2,13,,,1,2,3,4,,,,,,,,12,,,,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,7489.00,5.00,,,5,5,5,7.00,3.00,8.00,1.00,4.00,2.00,1.00,1.00,2.00,
15122,1,1.00,10,11,11.00,11.00,2,11.00,11.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,8000.00,5.00,727.27,5.00,5,5,5,7.00,3.00,9.00,1.00,3.00,3.00,2.00,2.00,1.00,
15128,1,1.00,240,241,,14.00,1,227.00,,14.00,4,,,,1,2,3,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1734.88,2.00,,,4,2,4,7.00,3.00,6.00,2.00,1.00,4.00,1.00,2.00,1.00,3.00
15129,4,4.00,149,150,,14.00,1,136.00,,14.00,4,,,,,2,,,,,7,8,,,11,12,13,,15,,,1,,3,,,,,,,,,,13,14,,,17,1,,3,,,6,7,8,10000.00,5.00,,,4,5,5,7.00,3.00,6.00,2.00,2.00,4.00,1.00,2.00,4.00,1.00
15133,5,4.00,119,120,,14.00,1,106.00,,14.00,4,,,,,2,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,14,,,,,,,,,,7,,2472.00,3.00,,,5,4,4,7.00,3.00,2.00,1.00,3.00,4.00,1.00,1.00,4.00,1.00
15134,7,4.00,89,90,,13.00,1,76.00,,13.00,4,,,,,,3,,,,,,,,,,13,,15,,,,,,,,,,,,,,,,,,16,,,,,,,,7,,5253.00,5.00,,,4,4,4,7.00,3.00,2.00,1.00,4.00,4.00,1.00,1.00,4.00,1.00
15135,5,4.00,129,130,,14.00,1,116.00,,14.00,4,,,,,2,,,,6,,,,,,,13,,15,16,,,,,,,,7,,,,11,,,14,,,,,,,,5,6,7,,9888.00,5.00,,,5,3,4,7.00,3.00,2.00,1.00,4.00,4.00,1.00,1.00,4.00,1.00
15136,1,1.00,50,51,51.00,12.00,1,37.00,37.00,12.00,4,,,,,2,3,4,,6,,,,,11,,,,15,,,1,,,4,,,,,,,,,,,15,,,1,,,4,,,7,,7000.00,5.00,137.25,3.00,5,2,5,7.00,3.00,9.00,1.00,2.00,4.00,1.00,2.00,1.00,
15137,1,1.00,49,50,50.00,12.00,1,36.00,36.00,12.00,4,,,,1,2,3,4,,6,,,,,11,,,,15,,,1,,,,,,,,,,,,,,15,,,1,,,,,,7,,7000.00,5.00,140.00,3.00,5,3,5,7.00,3.00,9.00,1.00,2.00,4.00,1.00,2.00,1.00,
15141,1,1.00,42,43,43.00,12.00,1,29.00,29.00,11.00,4,,,,,2,3,4,,,,,,,11,,,,15,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,4000.00,4.00,93.02,2.00,5,5,5,7.00,3.00,9.00,2.00,1.00,4.00,1.00,2.00,1.00,1.00
15144,6,4.00,89,90,,13.00,1,76.00,,13.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,,6.00,,,5,4,4,7.00,3.00,2.00,1.00,3.00,3.00,1.00,1.00,4.00,1.00
15145,1,1.00,89,90,,13.00,1,76.00,,13.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,,,,10,,,,,,,,,,,,,6,,,7725.00,5.00,,,5,4,4,7.00,3.00,2.00,1.00,5.00,3.00,1.00,1.00,1.00,1.00
15147,10,4.00,49,50,50.00,12.00,1,36.00,36.00,12.00,2,13,3,1,1,2,3,,,,,,,,,,,,,,17,,2,,,,,,,,,,,,,15,,,,2,,,,,7,,4000.00,4.00,80.00,2.00,5,5,5,7.00,3.00,9.00,2.00,6.00,2.00,1.00,2.00,4.00,
15153,3,3.00,179,180,,14.00,1,166.00,,14.00,4,,,,1,2,3,,,,7,,,,,12,,,15,,,1,2,,,,,,,,,,,13,,,,,1,2,,,,6,,,6489.00,5.00,,,4,4,4,7.00,3.00,2.00,2.00,2.00,4.00,1.00,1.00,3.00,1.00
15154,10,4.00,49,50,50.00,12.00,1,36.00,36.00,12.00,2,13,3,1,1,,3,,,,,,,,,,,,,,17,,2,,,,,,,,,,,,,15,,,,2,,,,,7,,8000.00,5.00,160.00,3.00,5,5,5,7.00,3.00,9.00,1.00,6.00,2.00,1.00,2.00,4.00,
15161,1,1.00,49,50,50.00,12.00,1,36.00,36.00,12.00,4,,,,1,2,3,4,5,6,,,,,11,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,6000.00,5.00,120.00,3.00,5,5,5,7.00,3.00,9.00,1.00,1.00,4.00,1.00,2.00,1.00,1.00
15165,3,3.00,90,91,,14.00,1,77.00,,13.00,2,13,,,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,3000.00,3.00,,,5,5,5,7.00,3.00,9.00,2.00,5.00,2.00,1.00,2.00,3.00,
15168,10,4.00,29,30,30.00,11.00,1,16.00,16.00,11.00,3,,,,1,2,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3862.50,4.00,128.75,3.00,4,4,4,7.00,3.00,2.00,1.00,2.00,3.00,1.00,1.00,4.00,1.00
15169,10,4.00,179,180,,14.00,1,166.00,,14.00,4,,,,,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,6180.00,5.00,,,4,4,4,7.00,3.00,2.00,1.00,2.00,4.00,1.00,1.00,4.00,
15172,8,4.00,59,60,60.00,12.00,1,46.00,46.00,12.00,4,,,,1,2,,,,,,,,,,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,4635.00,4.00,77.25,2.00,5,5,5,7.00,3.00,2.00,2.00,2.00,4.00,1.00,1.00,4.00,1.00
