ID,D_AGE,AGE_NAME,IS_HALLYU,IS_FIT,IS_FAMILY,IS_SOLO,TOTAL_SPEND
730,3.00,30대,1,1,0,0,5
731,4.00,40대,1,1,0,0,3
732,3.00,30대,0,1,1,0,5
733,2.00,20대,0,1,1,0,4
734,2.00,20대,1,1,0,1,5
735,2.00,20대,1,1,0,0,5
736,6.00,60대이상,1,1,0,0,5
737,2.00,20대,1,1,0,0,4
738,5.00,50대,1,1,0,1,5
739,3.00,30대,1,1,1,0,5
740,2.00,20대,0,1,0,1,5
741,2.00,20대,0,1,0,0,4
742,4.00,40대,1,1,0,0,5
743,6.00,60대이상,0,1,0,0,4
744,4.00,40대,0,1,1,0,4
745,4.00,40대,0,1,0,0,4
746,5.00,50대,0,1,0,1,5
747,4.00,40대,0,1,0,0,3
748,2.00,20대,0,1,1,0,4
749,2.00,20대,1,1,0,0,4
750,5.00,50대,0,1,1,0,4
751,2.00,20대,0,0,1,0,5
752,3.00,30대,0,1,1,0,5
753,2.00,20대,0,0,0,0,4
754,2.00,20대,1,1,1,0,5
755,3.00,30대,1,1,0,0,5
756,3.00,30대,1,1,0,0,5
757,2.00,20대,1,1,1,0,5
758,4.00,40대,1,1,0,0,5
759,2.00,20대,0,0,1,0,4
760,5.00,50대,0,1,0,0,5
761,6.00,60대이상,1,1,0,0,5
762,5.00,50대,1,1,1,0,5
763,3.00,30대,0,1,1,0,4
764,4.00,40대,0,1,0,1,4
765,3.00,30대,0,1,0,1,5
766,3.00,30대,0,1,0,0,4
767,5.00,50대,0,1,0,0,5
768,4.00,40대,1,1,0,0,5
769,4.00,40대,0,1,0,0,4
770,3.00,30대,0,1,1,0,5
771,4.00,40대,0,1,1,0,4
772,5.00,50대,0,1,1,0,5
773,5.00,50대,1,1,0,0,4
774,5.00,50대,1,1,0,0,4
775,6.00,60대이상,1,1,0,1,5
776,5.00,50대,1,1,0,0,5
777,3.00,30대,1,1,0,0,4
778,5.00,50대,0,1,0,0,5
779,5.00,50대,1,1,0,0,5
780,2.00,20대,1,1,0,0,4
781,5.00,50대,0,1,1,0,4
782,3.00,30대,1,0,0,0,4
783,3.00,30대,1,1,0,0,3
784,2.00,20대,1,1,0,0,5
785,3.00,30대,1,1,0,0,5
786,2.00,20대,0,1,1,0,4
787,5.00,50대,0,1,0,0,5
788,2.00,20대,1,1,0,1,5
789,2.00,20대,1,1,0,0,5
790,5.00,50대,1,1,0,0,4
791,3.00,30대,0,1,0,0,5
792,4.00,40대,1,1,0,0,5
793,3.00,30대,1,1,1,0,4
794,4.00,40대,1,1,0,0,4
795,2.00,20대,0,1,0,0,4
796,2.00,20대,1,1,0,0,5
797,6.00,60대이상,1,1,0,1,5
798,3.00,30대,0,1,0,0,5
799,5.00,50대,0,1,1,0,4
800,3.00,30대,1,1,0,0,5
801,5.00,50대,1,1,0,1,5
802,5.00,50대,1,1,1,0,5
803,6.00,60대이상,1,1,0,0,5
804,1.00,10대,1,1,0,0,5
805,3.00,30대,1,1,0,0,4
806,5.00,50대,1,1,0,0,5
807,3.00,30대,1,1,0,0,3
808,4.00,40대,1,1,0,0,5
809,3.00,30대,1,1,0,1,4
810,6.00,60대이상,0,1,0,1,5
811,5.00,50대,1,1,0,0,4
812,2.00,20대,1,1,0,0,5
813,5.00,50대,0,1,1,0,4
814,6.00,60대이상,0,1,0,0,5
815,4.00,40대,0,0,1,0,5
816,2.00,20대,0,1,1,0,4
817,3.00,30대,1,1,0,0,5
818,4.00,40대,0,1,0,0,5
819,2.00,20대,1,1,0,0,5
820,4.00,40대,0,1,0,0,5
821,3.00,30대,1,1,0,0,5
822,6.00,60대이상,0,1,0,0,5
823,2.00,20대,1,1,0,0,5
824,4.00,40대,1,1,1,0,4
825,3.00,30대,1,1,0,0,5
826,5.00,50대,0,1,0,0,5
827,2.00,20대,1,1,0,0,5
828,1.00,10대,0,1,0,1,5
829,6.00,60대이상,1,1,1,0,5
830,4.00,40대,0,1,0,0,4
831,3.00,30대,1,1,0,0,5
832,2.00,20대,1,1,0,0,5
833,6.00,60대이상,1,1,0,0,5
834,5.00,50대,0,1,0,0,4
835,3.00,30대,0,1,1,0,5
836,2.00,20대,1,1,0,1,5
837,4.00,40대,1,1,0,1,5
838,5.00,50대,1,1,0,1,5
839,4.00,40대,1,1,0,0,5
840,2.00,20대,1,1,1,0,5
841,2.00,20대,1,1,0,1,4
842,2.00,20대,0,1,0,0,5
843,4.00,40대,1,1,0,0,5
844,4.00,40대,0,1,0,0,4
845,4.00,40대,0,1,0,0,4
846,2.00,20대,0,1,0,0,5
847,5.00,50대,1,1,0,0,5
848,4.00,40대,1,1,0,0,5
849,4.00,40대,0,0,0,0,5
850,5.00,50대,0,1,0,0,5
851,3.00,30대,0,1,0,0,4
852,4.00,40대,1,1,0,0,5
853,3.00,30대,0,1,0,0,5
854,4.00,40대,0,1,0,0,4
855,2.00,20대,0,0,0,0,5
856,5.00,50대,1,1,0,1,4
857,3.00,30대,1,1,0,0,5
858,3.00,30대,0,1,0,0,5
859,2.00,20대,1,1,0,0,5
860,2.00,20대,1,1,0,0,5
861,4.00,40대,1,1,0,0,5
862,2.00,20대,1,0,0,0,4
863,3.00,30대,0,1,1,0,5
864,2.00,20대,1,1,0,0,5
865,4.00,40대,0,1,0,0,5
866,3.00,30대,1,1,0,0,5
867,2.00,20대,1,1,0,0,5
868,2.00,20대,0,0,0,1,5
869,3.00,30대,0,1,0,0,5
870,2.00,20대,0,1,0,0,5
871,1.00,10대,1,0,0,0,5
872,3.00,30대,0,1,0,0,5
873,2.00,20대,0,1,0,0,5
874,2.00,20대,1,0,0,0,5
875,3.00,30대,1,1,0,0,5
876,5.00,50대,1,1,1,0,5
877,3.00,30대,1,1,1,0,4
878,5.00,50대,1,1,0,0,4
879,4.00,40대,0,1,0,1,5
880,3.00,30대,0,1,1,0,5
881,4.00,40대,1,0,0,0,5
882,3.00,30대,0,1,0,1,5
883,4.00,40대,1,0,0,0,5
884,2.00,20대,1,1,0,0,5
885,4.00,40대,0,0,0,0,5
886,6.00,60대이상,0,1,1,0,5
887,2.00,20대,1,1,1,0,5
888,4.00,40대,1,1,0,0,4
889,3.00,30대,0,0,0,0,5
890,4.00,40대,0,0,1,0,4
891,1.00,10대,0,0,0,0,4
892,2.00,20대,1,0,0,0,4
893,3.00,30대,0,0,0,0,5
894,2.00,20대,0,0,0,0,3
895,2.00,20대,0,0,0,0,4
896,4.00,40대,0,0,0,0,5
897,5.00,50대,1,0,0,0,4
898,1.00,10대,0,0,1,0,4
899,5.00,50대,1,1,0,0,5
900,5.00,50대,1,1,0,0,5
901,1.00,10대,0,0,0,0,5
902,3.00,30대,0,0,1,0,5
903,2.00,20대,1,1,0,0,5
904,4.00,40대,1,0,0,0,5
905,4.00,40대,1,0,0,0,5
906,3.00,30대,1,0,0,1,5
907,2.00,20대,1,1,0,0,4
908,2.00,20대,0,0,0,0,4
909,2.00,20대,1,1,0,0,5
910,3.00,30대,0,0,0,0,5
911,4.00,40대,1,1,1,0,5
912,4.00,40대,0,1,0,0,4
913,4.00,40대,1,1,0,1,5
914,2.00,20대,1,1,0,0,5
915,3.00,30대,0,1,0,0,5
916,2.00,20대,1,0,0,0,4
917,2.00,20대,0,0,0,0,5
918,2.00,20대,0,0,0,0,5
919,2.00,20대,1,1,0,0,5
920,3.00,30대,1,1,0,1,5
921,2.00,20대,1,0,0,1,5
922,5.00,50대,1,1,0,0,5
923,5.00,50대,0,1,0,1,5
924,4.00,40대,0,1,0,0,5
925,4.00,40대,1,1,0,0,5
926,4.00,40대,0,1,0,0,5
927,3.00,30대,0,0,1,0,5
928,2.00,20대,0,1,0,1,5
929,1.00,10대,0,1,0,0,4
930,3.00,30대,1,1,1,0,5
931,2.00,20대,1,1,1,0,4
932,1.00,10대,0,1,1,0,5
933,4.00,40대,0,1,0,1,5
934,2.00,20대,0,0,0,0,5
935,2.00,20대,0,1,0,0,5
936,2.00,20대,1,1,0,0,5
937,3.00,30대,1,1,1,0,5
938,2.00,20대,0,1,1,0,5
939,3.00,30대,0,1,0,0,5
940,3.00,30대,0,1,0,0,5
941,2.00,20대,1,1,0,0,5
942,3.00,30대,1,1,0,0,5
943,4.00,40대,1,0,0,0,4
944,3.00,30대,0,1,0,1,5
945,2.00,20대,0,1,0,0,4
946,2.00,20대,0,1,0,0,5
947,4.00,40대,1,1,0,0,3
948,4.00,40대,0,1,0,0,5
949,4.00,40대,1,1,0,0,5
950,1.00,10대,0,1,0,0,4
951,5.00,50대,0,1,1,0,5
952,2.00,20대,0,1,0,1,4
953,5.00,50대,1,1,0,0,4
954,3.00,30대,0,1,0,1,5
955,3.00,30대,1,1,1,0,5
956,5.00,50대,0,1,0,0,5
957,5.00,50대,0,1,0,0,5
958,3.00,30대,0,1,0,0,5
959,3.00,30대,0,1,0,0,5
960,2.00,20대,1,1,0,0,5
961,3.00,30대,1,1,0,1,5
962,3.00,30대,1,1,1,0,5
963,3.00,30대,1,1,1,0,5
964,2.00,20대,0,1,0,0,5
965,4.00,40대,0,1,0,0,5
966,2.00,20대,1,1,1,0,5
967,3.00,30대,1,1,0,0,5
968,4.00,40대,1,1,0,0,5
969,3.00,30대,1,1,0,1,5
970,4.00,40대,0,1,0,0,5
971,2.00,20대,1,1,0,1,4
972,2.00,20대,0,1,1,0,4
973,2.00,20대,1,1,0,0,5
974,2.00,20대,1,0,0,0,5
975,2.00,20대,0,1,1,0,5
976,4.00,40대,0,0,0,0,4
977,4.00,40대,0,1,0,0,4
978,4.00,40대,1,1,0,0,4
979,2.00,20대,1,0,0,0,5
980,5.00,50대,1,1,0,0,4
981,5.00,50대,1,0,1,0,5
982,4.00,40대,0,0,1,0,4
983,6.00,60대이상,0,1,0,0,5
984,4.00,40대,0,0,0,0,4
985,6.00,60대이상,1,1,0,1,5
986,2.00,20대,0,0,1,0,4
987,2.00,20대,0,0,0,0,5
988,5.00,50대,0,0,1,0,4
989,4.00,40대,0,0,0,0,4
990,4.00,40대,1,1,0,0,5
991,4.00,40대,0,0,1,0,4
992,4.00,40대,0,1,1,0,5
993,6.00,60대이상,0,1,0,0,4
994,3.00,30대,0,1,0,0,4
995,2.00,20대,1,1,1,0,5
996,3.00,30대,0,1,0,0,4
997,4.00,40대,0,0,1,0,5
998,2.00,20대,1,1,0,0,5
999,3.00,30대,1,1,0,0,5
1000,2.00,20대,1,1,1,0,5
1001,6.00,60대이상,1,1,1,0,5
1002,3.00,30대,1,0,0,1,5
1003,5.00,50대,0,1,0,0,5
1004,2.00,20대,1,1,0,0,5
1005,2.00,20대,0,0,0,1,5
1006,5.00,50대,0,0,0,0,4
1007,2.00,20대,0,1,1,0,5
1008,3.00,30대,0,1,0,0,4
1009,2.00,20대,1,1,1,0,4
1010,3.00,30대,0,1,1,0,5
1011,2.00,20대,1,0,0,1,5
1012,2.00,20대,1,0,0,0,4
1013,5.00,50대,0,1,1,0,5
1014,3.00,30대,0,0,1,0,5
1015,2.00,20대,1,1,0,1,4
1016,5.00,50대,0,1,0,0,4
1017,4.00,40대,0,1,0,0,4
1018,5.00,50대,1,0,0,0,4
1019,3.00,30대,0,1,0,0,5
1020,3.00,30대,1,1,0,0,5
1021,4.00,40대,0,1,0,0,5
1022,3.00,30대,1,1,0,1,5
1023,3.00,30대,1,1,0,0,5
1024,4.00,40대,0,1,1,0,4
1025,2.00,20대,0,1,0,0,3
1026,4.00,40대,1,1,0,1,5
1027,3.00,30대,0,0,0,0,5
1028,4.00,40대,1,1,0,1,5
1029,4.00,40대,1,1,0,0,5
1030,5.00,50대,0,1,0,0,5
1031,3.00,30대,0,1,0,0,5
1032,2.00,20대,1,0,0,0,5
1033,2.00,20대,1,1,0,0,4
1034,5.00,50대,1,1,0,0,5
1035,2.00,20대,0,1,0,0,5
1036,6.00,60대이상,1,1,0,0,5
1037,2.00,20대,1,1,1,0,5
1038,3.00,30대,0,1,0,1,5
1039,5.00,50대,0,1,1,0,5
1040,2.00,20대,0,1,0,1,4
1041,5.00,50대,0,0,1,0,5
1042,2.00,20대,0,1,0,0,5
1043,2.00,20대,1,1,1,0,5
1044,6.00,60대이상,0,1,0,0,5
1045,4.00,40대,1,1,0,0,5
1046,4.00,40대,1,1,0,0,4
1047,6.00,60대이상,1,1,0,0,5
1048,6.00,60대이상,1,1,0,0,5
1049,4.00,40대,0,1,0,0,5
1050,3.00,30대,1,1,0,1,5
1051,5.00,50대,1,0,0,1,4
1052,4.00,40대,0,1,0,0,4
1053,3.00,30대,0,1,0,1,5
1054,3.00,30대,1,1,0,1,5
1055,3.00,30대,1,0,0,0,5
1056,2.00,20대,0,1,0,0,4
1057,2.00,20대,1,1,0,0,5
1058,2.00,20대,0,0,0,1,5
1059,2.00,20대,0,1,0,0,5
1060,2.00,20대,0,1,0,1,5
1061,3.00,30대,0,0,0,0,5
1062,5.00,50대,0,1,0,0,5
1063,2.00,20대,1,0,0,0,5
1064,1.00,10대,1,1,0,0,4
1065,5.00,50대,0,1,0,0,5
1066,3.00,30대,0,1,0,0,5
1067,3.00,30대,1,1,0,0,5
1068,2.00,20대,0,1,0,1,5
1069,5.00,50대,0,1,1,0,5
1070,5.00,50대,1,1,0,0,4
1071,2.00,20대,1,1,0,0,5
1072,2.00,20대,1,1,0,1,5
1073,3.00,30대,1,0,0,0,5
1074,4.00,40대,0,1,0,0,3
1075,5.00,50대,0,1,0,0,5
1076,2.00,20대,0,1,0,1,5
1077,2.00,20대,1,1,1,0,5
1078,3.00,30대,1,1,0,0,4
1079,3.00,30대,0,1,0,0,5
1080,4.00,40대,1,0,0,0,5
1081,3.00,30대,0,1,1,0,4
1082,2.00,20대,0,1,0,0,5
1083,5.00,50대,1,1,0,0,4
1084,6.00,60대이상,0,1,0,1,5
1085,2.00,20대,0,1,0,0,3
1086,3.00,30대,0,1,0,0,4
1087,5.00,50대,1,0,0,0,4
1088,1.00,10대,1,1,0,0,5
1089,3.00,30대,0,1,1,0,4
1090,3.00,30대,0,1,1,0,5
1091,4.00,40대,1,0,0,0,4
1092,4.00,40대,1,1,1,0,5
1093,4.00,40대,1,0,0,0,5
1094,5.00,50대,1,1,0,0,4
1095,3.00,30대,0,1,0,0,3
1096,4.00,40대,1,1,0,0,5
1097,3.00,30대,0,0,0,0,4
1098,4.00,40대,1,1,0,0,5
1099,4.00,40대,0,1,0,0,5
1100,3.00,30대,1,1,1,0,5
1101,4.00,40대,1,1,1,0,5
1102,6.00,60대이상,0,1,0,0,5
1103,2.00,20대,1,0,0,0,4
1104,3.00,30대,0,1,0,0,5
1105,4.00,40대,0,1,0,1,5
1106,4.00,40대,0,1,0,0,5
1107,3.00,30대,1,1,0,0,5
1108,6.00,60대이상,1,1,0,0,4
1109,4.00,40대,0,1,0,0,3
1110,3.00,30대,0,1,0,0,5
1111,5.00,50대,1,1,1,0,5
1112,2.00,20대,1,1,0,0,5
1113,5.00,50대,1,1,0,0,5
1114,3.00,30대,1,1,0,0,5
1115,3.00,30대,1,1,1,0,5
1116,2.00,20대,1,1,0,1,5
1117,3.00,30대,1,1,0,0,3
1118,2.00,20대,0,1,0,0,5
1119,3.00,30대,0,1,0,1,4
1120,3.00,30대,0,1,0,1,5
1121,2.00,20대,0,1,0,0,5
1122,2.00,20대,0,1,0,0,5
1123,2.00,20대,1,1,0,0,5
1124,2.00,20대,0,1,0,0,5
1125,3.00,30대,0,1,0,0,5
1126,2.00,20대,1,1,1,0,5
1127,2.00,20대,1,1,0,0,4
1128,3.00,30대,0,1,0,0,5
1129,3.00,30대,0,1,0,0,5
1130,3.00,30대,1,1,0,0,5
1131,4.00,40대,0,1,0,0,5
1132,5.00,50대,1,1,1,0,5
1133,3.00,30대,0,1,0,0,5
1134,1.00,10대,1,1,1,0,5
1135,5.00,50대,1,1,0,0,5
1136,5.00,50대,1,0,0,1,5
1137,3.00,30대,0,1,0,0,5
1138,4.00,40대,0,1,0,0,5
1139,4.00,40대,1,1,0,0,5
1140,5.00,50대,1,1,0,0,3
1141,6.00,60대이상,1,1,0,0,5
1142,2.00,20대,1,1,0,1,5
1143,4.00,40대,1,1,1,0,5
1144,5.00,50대,0,1,0,0,4
1145,3.00,30대,1,1,0,0,5
1146,4.00,40대,1,1,0,0,5
1147,1.00,10대,0,1,0,0,4
1148,2.00,20대,1,0,1,0,4
1149,5.00,50대,0,1,0,0,5
1150,3.00,30대,0,1,0,0,5
1151,5.00,50대,1,1,0,0,5
1152,4.00,40대,0,1,0,1,5
1153,1.00,10대,0,1,0,0,4
1154,2.00,20대,1,1,0,0,5
1155,2.00,20대,1,1,0,0,5
1156,4.00,40대,0,0,0,0,5
1157,4.00,40대,1,0,0,0,5
1158,2.00,20대,0,0,0,0,4
1159,2.00,20대,0,1,0,0,5
1160,5.00,50대,0,1,1,0,4
1161,5.00,50대,0,1,1,0,5
1162,2.00,20대,0,1,0,0,5
1163,1.00,10대,1,1,0,0,5
1164,2.00,20대,0,1,0,0,3
1165,5.00,50대,1,1,0,0,5
1166,1.00,10대,1,1,0,0,5
1167,2.00,20대,0,1,0,0,5
1168,2.00,20대,0,1,0,0,5
1169,3.00,30대,0,1,0,1,5
1170,5.00,50대,0,1,0,0,5
1171,4.00,40대,0,0,0,0,5
1172,4.00,40대,1,0,0,0,5
1173,2.00,20대,0,1,1,0,5
1174,3.00,30대,0,1,0,0,5
1175,6.00,60대이상,0,1,0,0,4
1176,2.00,20대,0,0,1,0,4
1177,3.00,30대,0,0,0,1,5
1178,2.00,20대,1,0,0,0,5
1179,3.00,30대,0,0,1,0,5
1180,3.00,30대,0,1,0,0,4
1181,2.00,20대,1,1,0,0,5
1182,4.00,40대,0,1,0,0,5
1183,2.00,20대,1,1,0,0,5
1184,3.00,30대,0,1,0,0,5
1185,3.00,30대,1,1,0,0,4
1186,3.00,30대,0,1,0,0,5
1187,3.00,30대,0,1,0,0,5
1188,4.00,40대,0,1,0,0,4
1189,2.00,20대,1,1,1,0,5
1190,3.00,30대,0,1,0,0,5
1191,2.00,20대,0,1,0,0,5
1192,2.00,20대,1,1,0,0,5
1193,3.00,30대,1,1,0,0,5
1194,4.00,40대,0,1,1,0,5
1195,3.00,30대,0,1,0,0,5
1196,5.00,50대,0,1,0,0,4
1197,2.00,20대,1,1,0,0,5
1198,3.00,30대,1,0,0,0,5
1199,6.00,60대이상,0,1,1,0,5
1200,5.00,50대,0,1,0,0,5
1201,2.00,20대,0,1,1,0,5
1202,3.00,30대,1,1,1,0,5
1203,6.00,60대이상,1,1,0,1,4
1204,4.00,40대,1,1,0,1,5
1205,3.00,30대,1,1,0,1,5
1206,3.00,30대,0,1,0,1,5
1207,4.00,40대,1,1,0,1,5
1208,2.00,20대,1,1,0,0,4
1209,2.00,20대,1,1,1,0,5
1210,2.00,20대,0,1,0,1,5
1211,3.00,30대,0,1,0,0,5
1212,2.00,20대,0,1,0,0,5
1213,3.00,30대,1,1,0,0,5
1214,2.00,20대,0,1,0,1,5
1215,3.00,30대,0,1,0,0,5
1216,5.00,50대,0,1,0,0,5
1217,2.00,20대,1,1,0,0,5
1218,5.00,50대,1,1,0,0,4
1219,3.00,30대,1,1,0,0,4
1220,2.00,20대,0,1,0,0,5
1221,5.00,50대,0,1,0,0,5
1222,2.00,20대,0,1,0,0,5
1223,4.00,40대,0,1,0,0,5
1224,2.00,20대,0,1,0,0,5
1225,2.00,20대,0,1,0,1,5
1226,6.00,60대이상,0,1,0,0,5
1227,5.00,50대,1,1,1,0,5
1228,4.00,40대,1,1,0,0,5
1229,4.00,40대,0,1,0,0,4
1230,2.00,20대,1,1,0,0,5
1231,6.00,60대이상,0,1,0,0,5
1232,4.00,40대,0,0,0,0,4
1233,2.00,20대,1,0,1,0,5
1234,2.00,20대,0,0,0,1,4
1235,2.00,20대,0,0,0,1,5
1236,4.00,40대,1,0,0,0,5
1237,6.00,60대이상,0,0,1,0,5
1238,3.00,30대,0,0,0,1,5
1239,2.00,20대,0,1,1,0,5
1240,2.00,20대,0,0,1,0,5
1241,6.00,60대이상,1,1,0,0,5
1242,5.00,50대,0,1,0,1,5
1243,4.00,40대,1,1,0,0,5
1244,2.00,20대,1,1,1,0,5
1245,3.00,30대,1,1,0,1,4
1246,2.00,20대,1,1,0,0,5
1247,2.00,20대,1,1,0,0,5
1248,2.00,20대,1,1,0,0,4
1249,3.00,30대,0,1,0,0,4
1250,4.00,40대,0,1,0,0,5
1251,5.00,50대,0,1,0,1,5
1252,1.00,10대,0,1,0,0,5
1253,5.00,50대,0,1,0,0,4
1254,2.00,20대,1,1,0,0,5
1255,4.00,40대,1,1,0,1,5
1256,2.00,20대,1,0,1,0,3
1257,4.00,40대,0,0,1,0,5
1258,2.00,20대,1,1,0,0,4
1259,3.00,30대,1,1,1,0,5
1260,2.00,20대,1,1,1,0,5
1261,3.00,30대,0,1,0,0,4
1262,2.00,20대,0,1,0,0,5
1263,1.00,10대,1,1,0,1,5
1264,2.00,20대,0,1,0,0,5
1265,3.00,30대,1,1,0,1,5
1266,2.00,20대,0,1,0,0,5
1267,4.00,40대,0,1,0,0,4
1268,2.00,20대,1,1,1,0,5
1269,3.00,30대,1,1,0,0,5
1270,2.00,20대,0,1,0,0,5
1271,6.00,60대이상,1,1,0,0,5
1272,4.00,40대,0,1,0,0,5
1273,5.00,50대,1,1,1,0,5
1274,2.00,20대,0,1,0,0,5
1275,2.00,20대,0,1,0,0,4
1276,2.00,20대,1,1,1,0,4
1277,5.00,50대,1,1,0,0,5
1278,3.00,30대,1,1,1,0,5
1279,3.00,30대,1,1,0,0,5
1280,3.00,30대,0,1,0,0,5
1281,3.00,30대,1,1,0,0,5
1282,3.00,30대,0,1,1,0,4
1283,2.00,20대,0,1,1,0,5
1284,2.00,20대,0,0,1,0,4
1285,2.00,20대,0,1,0,0,5
1286,3.00,30대,1,1,0,0,4
1287,4.00,40대,1,1,0,0,4
1288,6.00,60대이상,0,0,0,0,5
1289,3.00,30대,0,1,1,0,5
1290,3.00,30대,0,0,0,0,5
1291,3.00,30대,0,1,0,0,5
1292,5.00,50대,1,1,0,0,5
1293,3.00,30대,1,1,0,0,5
1294,2.00,20대,1,1,0,0,5
1295,2.00,20대,1,1,0,1,5
1296,5.00,50대,0,1,0,0,4
1297,2.00,20대,1,1,0,0,4
1298,3.00,30대,1,1,1,0,5
1299,6.00,60대이상,0,1,0,0,4
1300,4.00,40대,0,1,0,0,4
1301,3.00,30대,0,1,0,0,4
1302,3.00,30대,0,1,1,0,5
1303,2.00,20대,1,1,0,0,4
1304,3.00,30대,0,1,0,0,5
1305,5.00,50대,1,1,0,0,4
1306,4.00,40대,1,0,1,0,5
1307,2.00,20대,1,0,0,0,4
1308,1.00,10대,0,1,1,0,4
1309,4.00,40대,1,1,0,0,4
1310,1.00,10대,0,1,0,1,5
1311,5.00,50대,0,1,1,0,1
1312,2.00,20대,0,1,0,0,5
1313,3.00,30대,0,1,0,0,5
1314,2.00,20대,1,1,1,0,5
1315,4.00,40대,0,1,0,0,5
1316,2.00,20대,1,1,0,0,4
1317,3.00,30대,1,1,0,1,5
1318,2.00,20대,0,1,0,1,5
1319,3.00,30대,1,1,0,1,5
1320,3.00,30대,1,1,0,0,5
1321,5.00,50대,0,1,1,0,4
1322,3.00,30대,0,1,0,1,5
1323,2.00,20대,0,1,0,0,5
1324,3.00,30대,0,1,0,0,4
1325,2.00,20대,1,1,1,0,5
1326,6.00,60대이상,0,1,0,0,5
1327,2.00,20대,1,1,0,0,5
1328,2.00,20대,1,1,0,0,5
1329,4.00,40대,1,1,0,0,5
1330,2.00,20대,0,1,0,0,5
1331,2.00,20대,0,1,0,0,5
1332,2.00,20대,0,1,0,0,5
1333,2.00,20대,1,1,0,0,5
1334,2.00,20대,1,1,0,0,5
1335,3.00,30대,0,1,1,0,5
1336,2.00,20대,1,1,0,0,5
1337,2.00,20대,1,0,0,0,5
1338,3.00,30대,0,1,0,0,5
1339,3.00,30대,0,1,0,0,5
1340,5.00,50대,0,1,0,0,5
1341,6.00,60대이상,0,1,0,0,4
1342,2.00,20대,0,1,0,0,5
1343,3.00,30대,1,1,0,1,5
1344,3.00,30대,1,1,0,0,4
1345,3.00,30대,1,1,0,0,5
1346,5.00,50대,0,1,1,0,5
1347,2.00,20대,1,0,0,0,5
1348,2.00,20대,1,1,0,1,5
1349,2.00,20대,1,1,0,0,5
1350,3.00,30대,1,1,1,0,5
1351,4.00,40대,1,1,0,0,5
1352,2.00,20대,1,1,0,0,5
1353,4.00,40대,1,1,0,0,5
1354,2.00,20대,1,1,0,1,5
1355,5.00,50대,1,1,1,0,4
1356,4.00,40대,0,0,1,0,5
1357,5.00,50대,0,0,0,1,5
1358,2.00,20대,1,0,0,0,5
1359,4.00,40대,1,1,1,0,5
1360,3.00,30대,0,0,0,0,5
1361,5.00,50대,1,1,0,0,5
1362,3.00,30대,1,1,0,0,5
1363,3.00,30대,1,1,0,0,5
1364,5.00,50대,0,0,1,0,5
1365,4.00,40대,1,1,0,1,5
1366,3.00,30대,0,1,1,0,5
1367,2.00,20대,1,1,0,0,4
1368,2.00,20대,0,1,0,0,5
1369,5.00,50대,1,1,0,0,5
1370,3.00,30대,1,1,0,1,5
1371,4.00,40대,1,1,1,0,5
1372,2.00,20대,0,1,0,0,5
1373,6.00,60대이상,1,0,1,0,4
1374,5.00,50대,0,0,0,0,3
1375,4.00,40대,1,1,1,0,5
1376,2.00,20대,1,1,1,0,5
1377,1.00,10대,0,1,1,0,5
1378,1.00,10대,0,0,0,0,5
1379,2.00,20대,1,1,0,0,5
1380,3.00,30대,0,1,0,1,5
1381,2.00,20대,0,1,0,0,5
1382,2.00,20대,0,1,0,1,4
1383,1.00,10대,0,1,0,0,5
1384,4.00,40대,1,1,0,0,5
1385,5.00,50대,0,1,0,0,5
1386,2.00,20대,0,1,0,0,4
1387,5.00,50대,0,1,0,0,3
1388,1.00,10대,0,0,1,0,5
1389,4.00,40대,1,1,0,1,5
1390,5.00,50대,1,1,0,1,5
1391,3.00,30대,1,1,0,0,4
1392,3.00,30대,0,1,0,0,5
1393,2.00,20대,1,1,1,0,5
1394,4.00,40대,1,1,0,0,3
1395,5.00,50대,0,1,1,0,5
1396,2.00,20대,1,0,0,0,5
1397,4.00,40대,0,1,0,1,5
1398,3.00,30대,1,1,0,0,4
1399,4.00,40대,0,1,0,1,5
1400,3.00,30대,0,0,0,0,5
1401,2.00,20대,1,1,0,0,5
1402,2.00,20대,1,1,0,0,5
1403,3.00,30대,1,1,0,0,4
1404,3.00,30대,0,0,0,0,5
1405,5.00,50대,0,1,0,0,5
1406,1.00,10대,0,1,0,1,5
1407,2.00,20대,1,1,0,0,4
1408,6.00,60대이상,0,1,0,0,4
1409,3.00,30대,0,1,0,0,5
1410,4.00,40대,0,1,0,0,5
1411,6.00,60대이상,0,1,0,0,5
1412,4.00,40대,0,1,0,0,4
1413,3.00,30대,0,1,0,0,5
1414,3.00,30대,1,1,0,0,5
1415,2.00,20대,1,1,1,0,4
1416,5.00,50대,0,0,1,0,5
1417,1.00,10대,0,0,1,0,5
1418,4.00,40대,1,1,0,0,4
1419,5.00,50대,1,0,0,0,5
1420,2.00,20대,1,1,0,1,4
1421,2.00,20대,1,1,0,0,5
1422,3.00,30대,1,1,1,0,5
1423,2.00,20대,0,1,0,0,5
1424,5.00,50대,0,1,0,0,4
1425,3.00,30대,1,1,0,0,5
1426,2.00,20대,1,1,0,0,5
1427,3.00,30대,1,1,0,0,5
1428,2.00,20대,0,1,0,1,4
1429,5.00,50대,0,1,0,0,5
1430,2.00,20대,1,1,0,0,5
1431,6.00,60대이상,0,1,0,1,5
1432,2.00,20대,1,1,0,0,5
1433,2.00,20대,0,1,0,0,5
1434,4.00,40대,1,1,0,0,5
1435,6.00,60대이상,0,1,0,0,5
