id,Q1,RQ1,Q3,Q3B1,Q3B2,Q3B3,Q4,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q4B1,Q4B2,Q4B3,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,KWON1,KWON2,KWON3,KWON4,KWON5,KWON6,KWON7,KWON8,서울박TOT,경기박TOT,인천박TOT,강원박TOT,대전박TOT,충북박TOT,충남박TOT,세종박TOT,경북박TOT,경남박TOT,대구박TOT,울산박TOT,부산박TOT,광주박TOT,전북박TOT,전남박TOT,제주박TOT,서울박60,경기박60,인천박60,강원박60,대전박60,충북박60,충남박60,세종박60,경북박60,경남박60,대구박60,울산박60,부산박60,광주박60,전북박60,전남박60,제주박60,서울일TOT,경기일TOT,인천일TOT,강원일TOT,대전일TOT,충북일TOT,충남일TOT,세종일TOT,경북일TOT,경남일TOT,대구일TOT,울산일TOT,부산일TOT,광주일TOT,전북일TOT,전남일TOT,제주일TOT,서울일61,경기일61,인천일61,강원일61,대전일61,충북일61,충남일61,세종일61,경북일61,경남일61,대구일61,울산일61,부산일61,광주일61,전북일61,전남일61,제주일61,Q2a1,Q2a2,MQ2A2_61,RQ2A2,Q11A$01,Q11A$02,Q11A$03,Q11A$04,Q11A$05,Q11A$06,Q11A$07,Q11A$08,Q11A$09,Q11A$10,Q11A$11,Q11A$12,Q11A$13,Q11A$14,Q11A$98,호텔숙박60,모텔숙박60,펜션숙박60,콘도숙박60,유스숙박60,야영숙박60,연수숙박60,한옥숙박60,게스숙박60,민박숙박60,휴양숙박60,친지숙박60,기타숙박60,Q11_1a01t,Q11_1a02t,Q11_1a03t,Q11_1a04t,Q11_1a05t,Q11_1a06t,Q11_1a07t,Q11_1a08t,Q11_1a09t,Q11_1a10t,Q11_1a11t,Q11_1a12t,Q11_1a13t,Q11_1a14t,Q11_1a15t,Q11_1a16t,Q11_1a17t,총액1인TOT,총액1인MIS,C총액1인MIS,DAYall평균,DAY평균,RDAY평균,Q7,Q8,Q9,D_MON,D_BUN,D_NAT,D_SEX,D_AGE,D_MOK,D_PLA,D_Q1,D_TYP
482.0,1.00,1.00,2.0,13.0,2.0,,1.0,,2.0,3.0,4.0,,,,,,,,,,,,,,2.0,4.0,3.0,,,,,,,,,,,11.0,,,,,,,,,,,,6.00,,,,,,,,,,,,,120.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.00,,,,,,,,,,,,,,,,,,,,,,,,120,121,,14.00,,,,,,,,,,,,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,2244.00,2244.00,3.00,18.55,,,5.0,4.0,5.0,1.00,1.00,19.00,2.00,3.00,2.00,1.00,1.00,
489.0,1.00,1.00,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,,,2.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,45.00,,,,,,,,,,,,,,,,,45.00,,,,,,,,,,,,,,,,,46.00,,,,,,,,,,,,,,,,,46.00,,,,,,,,,,,,,,,,45,46,46.00,12.00,1.00,,,,,,,,,,,,,,,45.00,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4000.00,4000.00,4.00,86.96,86.96,2.00,5.0,5.0,5.0,1.00,1.00,9.00,1.00,2.00,3.00,2.00,1.00,1.00
494.0,1.00,1.00,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,1.0,2.0,14.0,,,,,,,,,,,,,,,,,17.0,,,,,,,,8.00,,,,,,,,,,,,,,,,,29.00,,,,,,,,,,,,,,,,,29.00,,,,,,,,,,,,,,,,,30.00,,,,,,,,,,,,,,,,,30.00,29,30,30.00,11.00,1.00,,,,,,,,,,,,,,,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7850.00,7850.00,5.00,261.67,261.67,3.00,4.0,4.0,4.0,1.00,1.00,2.00,1.00,4.00,3.00,1.00,1.00,
496.0,5.00,4.00,4.0,,,,1.0,1.0,2.0,3.0,4.0,,6.0,7.0,8.0,9.0,,11.0,,13.0,,15.0,,,3.0,13.0,11.0,1.0,,,,,,,,,,,,,,15.0,,17.0,1.00,,,,,,7.00,8.00,1.00,,,,,,,,,,,,,,352.00,,6.00,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,353.00,,7.00,,,,,,,,,,,,,,,,,,359,360,,14.00,1.00,2.00,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,14.0,,1.0,17270.00,,98.00,47.97,,,5.0,5.0,5.0,1.00,1.00,2.00,1.00,2.00,4.00,1.00,4.00,
507.0,10.00,4.00,2.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,59.00,,,,,,,,,,,,,,,,,59.00,,,,,,,,,,,,,,,,,60.00,,,,,,,,,,,,,,,,,60.00,,,,,,,,,,,,,,,,59,60,60.00,12.00,,,,,,,,,,,,12.00,,,,,,,,,,,,,,,59.00,,,12.0,,,,,,,,,,,,,,,,2355.00,2355.00,3.00,39.25,39.25,1.00,5.0,5.0,5.0,1.00,1.00,2.00,2.00,5.00,2.00,1.00,4.00,1.00
512.0,1.00,1.00,4.0,,,,1.0,1.0,2.0,3.0,,,,,,,,11.0,,,,15.0,,,1.0,11.0,3.0,1.0,,,,,,,,,,,,13.0,,,,,1.00,,,,,6.00,,,56.00,,,,,,,,,,,,3.00,,,,,56.00,,,,,,,,,,,,3.00,,,,,57.00,,,,,,,,,,,,4.00,,,,,57.00,,,,,,,,,,,,4.00,,,,,59,60,60.00,12.00,1.00,,,,,,,,,,,,,14.00,,3.00,,,,,,,,,,,,56.00,14.0,,,,,,,,,,,,1.0,,,,,4710.00,4710.00,4.00,78.50,78.50,2.00,5.0,5.0,5.0,1.00,1.00,2.00,1.00,2.00,4.00,1.00,1.00,1.00
513.0,3.00,3.00,4.0,,,,1.0,1.0,2.0,3.0,,,6.0,,,9.0,,,12.0,,,15.0,,,1.0,2.0,12.0,1.0,,,,,,,,,,,,13.0,,,,17.0,1.00,,,,,6.00,,8.00,84.00,,,,,,,,,,,,2.00,,,,3.00,,,,,,,,,,,,,,,,,,85.00,,,,,,,,,,,,3.00,,,,4.00,,,,,,,,,,,,,,,,,,89,90,,13.00,1.00,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,1.0,,,,1.0,4710.00,4710.00,4.00,52.33,,,5.0,5.0,5.0,1.00,1.00,2.00,2.00,2.00,4.00,1.00,3.00,1.00
522.0,2.00,2.00,4.0,,,,1.0,,2.0,3.0,,,,,,,,,,,,15.0,,,15.0,3.0,2.0,1.0,,,,,,,,,,,,13.0,,,,,1.00,,,,,6.00,,,24.00,,,,,,,,,,,,1.00,,,,,24.00,,,,,,,,,,,,1.00,,,,,25.00,,,,,,,,,,,,2.00,,,,,25.00,,,,,,,,,,,,2.00,,,,,25,26,26.00,11.00,1.00,,,,,,7.00,,,,,,,,,1.00,,,,,,24.00,,,,,,,7.0,,,,,,,,,,,,1.0,,,,,7407.00,7407.00,5.00,284.88,284.88,3.00,5.0,5.0,5.0,1.00,1.00,4.00,2.00,2.00,4.00,1.00,2.00,1.00
531.0,2.00,2.00,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,15.0,,,1.0,2.0,14.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,9.00,,,,,,,,,,,,,,,,,9.00,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,9,10,10.00,3.00,1.00,,,,,,,,,,,,,,,9.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7407.00,7407.00,5.00,740.70,740.70,5.00,5.0,5.0,5.0,1.00,1.00,4.00,2.00,2.00,3.00,1.00,2.00,
532.0,2.00,2.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,21.00,,,,,,,,,,,,,,,,,21.00,,,,,,,,,,,,,,,,,22.00,,,,,,,,,,,,,,,,,22.00,,,,,,,,,,,,,,,,21,22,22.00,11.00,1.00,,,,,,,,,,,,,,,21.00,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3000.00,3000.00,3.00,136.36,136.36,3.00,4.0,4.0,5.0,1.00,1.00,9.00,1.00,4.00,3.00,1.00,2.00,1.00
533.0,2.00,2.00,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,4.0,,,,,,,,,,,,,,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,7,8,8.00,3.00,1.00,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,6500.00,6500.00,5.00,812.50,812.50,5.00,5.0,5.0,5.0,1.00,1.00,4.00,2.00,3.00,1.00,1.00,2.00,1.00
541.0,20.00,4.00,1.0,1.0,2.0,4.0,1.0,,2.0,,4.0,,6.0,,,,,,,,,,,,2.0,4.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,1.00,2.00,,,,,,,6.00,0.00,,,,,,,,,,,,,,,,6.00,0.00,,,,,,,,,,,,,,,,6.00,1.00,,,,,,,,,,,,,,,,6.00,1.00,,,,,,,,,,,,,,,,6,7,7.00,2.00,1.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,740.70,740.70,1.00,105.81,105.81,3.00,5.0,5.0,5.0,1.00,1.00,4.00,1.00,3.00,1.00,1.00,4.00,
545.0,12.00,4.00,2.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,35.00,,,,,,,,,,,,,,,,,35.00,,,,,,,,,,,,,,,,,36.00,,,,,,,,,,,,,,,,,36.00,,,,,,,,,,,,,,,,35,36,36.00,12.00,,,,,,,,,,,,12.00,,,,,,,,,,,,,,,35.00,,,12.0,,,,,,,,,,,,,,,,4117.33,4117.33,4.00,114.37,114.37,3.00,5.0,5.0,5.0,1.00,1.00,8.00,1.00,2.00,2.00,1.00,4.00,
546.0,2.00,2.00,3.0,,,,1.0,1.0,2.0,,,5.0,6.0,,,,,,,,14.0,,,,1.0,5.0,6.0,,,,,,,,,,,11.0,,13.0,,15.0,,,,,,,,6.00,7.00,,,,,,,,,,,,3.00,,3.00,,144.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,,4.00,,145.00,,,,,,,,,,,,,,,,,,,,150,151,,14.00,,2.00,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,14.0,,,5000.00,5000.00,4.00,33.11,,,5.0,5.0,5.0,1.00,1.00,9.00,1.00,3.00,3.00,1.00,2.00,
550.0,10.00,4.00,4.0,,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,15.0,,,15.0,1.0,3.0,1.0,,,,,,,,,,,,,,,16.0,,1.00,,,,,,7.00,,31.00,,,,,,,,,,,,,,,0.00,,31.00,,,,,,,,,,,,,,,0.00,,31.00,,,,,,,,,,,,,,,1.00,,31.00,,,,,,,,,,,,,,,1.00,,31,32,32.00,12.00,,,,,,,,,9.00,,,,,,,,,,,,,,,31.00,,,,,9.0,,,,,,,,,,,,,,,,,3703.50,3703.50,4.00,115.73,115.73,3.00,5.0,5.0,5.0,1.00,1.00,4.00,1.00,2.00,4.00,1.00,4.00,1.00
551.0,6.00,4.00,1.0,3.0,7.0,5.0,1.0,,2.0,3.0,,5.0,,,,,,,,,,,,,3.0,2.0,5.0,1.0,,,,,,,,,,,,13.0,,,,,1.00,,,,,6.00,,,26.00,,,,,,,,,,,,4.00,,,,,26.00,,,,,,,,,,,,4.00,,,,,27.00,,,,,,,,,,,,5.00,,,,,27.00,,,,,,,,,,,,5.00,,,,,30,31,31.00,12.00,1.00,,,,,,,,,,,,,14.00,,4.00,,,,,,,,,,,,26.00,14.0,,,,,,,,,,,,1.0,,,,,3703.50,3703.50,4.00,119.47,119.47,3.00,5.0,5.0,5.0,1.00,1.00,4.00,2.00,2.00,1.00,1.00,4.00,1.00
555.0,5.00,4.00,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,13.0,,,,,1.00,,,,,6.00,,,26.00,,,,,,,,,,,,4.00,,,,,26.00,,,,,,,,,,,,4.00,,,,,27.00,,,,,,,,,,,,5.00,,,,,27.00,,,,,,,,,,,,5.00,,,,,30,31,31.00,12.00,1.00,,,,,,,,9.00,,,,,,,4.00,,,,,,,,26.00,,,,,9.0,,,,,,,,,,,,1.0,,,,,3703.50,3703.50,4.00,119.47,119.47,3.00,5.0,5.0,5.0,1.00,1.00,4.00,1.00,2.00,1.00,1.00,4.00,1.00
556.0,20.00,4.00,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,1.0,,,,,,,,,,,,12.0,,,,,,,,,,,6.00,,,,,,,,,,,,,,32.00,,,,,,,,,,,,,,,,,32.00,,,,,,,,,,,,,,,,,33.00,,,,,,,,,,,,,,,,,33.00,,,,,,32,33,33.00,12.00,1.00,,,,,,,,,,,,,,,32.00,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,7407.00,7407.00,5.00,224.45,224.45,3.00,5.0,5.0,5.0,1.00,1.00,4.00,1.00,6.00,3.00,2.00,4.00,
557.0,1.00,1.00,4.0,,,,1.0,,2.0,3.0,,,,,,,,,,,,15.0,,,15.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,150.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,151,,14.00,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,5677.50,5677.50,5.00,37.60,,,4.0,5.0,4.0,1.00,1.00,13.00,1.00,2.00,4.00,1.00,1.00,1.00
567.0,1.00,1.00,4.0,,,,1.0,,2.0,3.0,,,,,,,,,,,,15.0,,,15.0,3.0,2.0,1.0,,,,,,,,9.0,,11.0,,13.0,,,,17.0,1.00,,,,,6.00,,8.00,142.00,,,,,,,,1.00,,1.00,,3.00,,,,3.00,,,,,,,,,,,,,,,,,,143.00,,,,,,,,2.00,,2.00,,4.00,,,,4.00,,,,,,,,,,,,,,,,,,150,151,,14.00,1.00,2.00,,,,,7.00,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,1.0,,1.0,,2.0,,,,2.0,2157.30,2157.30,3.00,14.29,,,5.0,5.0,5.0,1.00,1.00,7.00,2.00,2.00,4.00,1.00,1.00,1.00
568.0,1.00,1.00,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,12.0,,,15.0,,,6.0,4.0,3.0,1.0,,,4.0,,,,,,,,,13.0,,,16.0,17.0,1.00,,,4.00,,6.00,7.00,8.00,138.00,,,2.00,,,,,,,,,3.00,,,1.00,6.00,,,,,,,,,,,,,,,,,,139.00,,,3.00,,,,,,,,,4.00,,,2.00,7.00,,,,,,,,,,,,,,,,,,150,151,,14.00,,,,,,,7.00,,,,,,,14.00,,,,,,,,,,,,,,,7.0,,,14.0,,,,,,,,,14.0,,,14.0,14.0,3355.80,3355.80,4.00,22.22,,,5.0,5.0,5.0,1.00,1.00,7.00,2.00,2.00,4.00,1.00,1.00,1.00
577.0,1.00,1.00,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,15.0,,,4.0,3.0,5.0,1.0,,,,,,,,,10.0,11.0,,13.0,,,,17.0,1.00,,,,,6.00,,8.00,142.00,,,,,,,,,1.00,1.00,,3.00,,,,3.00,,,,,,,,,,,,,,,,,,143.00,,,,,,,,,2.00,2.00,,4.00,,,,4.00,,,,,,,,,,,,,,,,,,150,151,,14.00,1.00,2.00,,,,,7.00,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,1.0,2.0,,2.0,,,,2.0,2397.00,2397.00,3.00,15.87,,,5.0,4.0,5.0,1.00,1.00,7.00,2.00,2.00,4.00,1.00,1.00,1.00
578.0,2.00,2.00,4.0,,,,1.0,,2.0,,,,,7.0,,,,,,,,15.0,,,15.0,2.0,7.0,1.0,,,,,,,,9.0,,11.0,,13.0,,,,17.0,1.00,,,,,6.00,,8.00,142.00,,,,,,,,1.00,,1.00,,3.00,,,,3.00,,,,,,,,,,,,,,,,,,143.00,,,,,,,,2.00,,2.00,,4.00,,,,4.00,,,,,,,,,,,,,,,,,,150,151,,14.00,1.00,2.00,,,,,7.00,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,2.0,,1.0,,2.0,,,,2.0,2397.00,2397.00,3.00,15.87,,,5.0,5.0,5.0,1.00,1.00,7.00,2.00,2.00,4.00,1.00,2.00,1.00
581.0,2.00,2.00,2.0,1.0,7.0,10.0,1.0,,2.0,3.0,,,6.0,,,9.0,,11.0,,,,,,,2.0,3.0,11.0,1.0,2.0,,,,,,,,,,12.0,,,,,,1.00,2.00,,,,6.00,,,15.00,5.00,,,,,,,,,,10.00,,,,,,15.00,5.00,,,,,,,,,,10.00,,,,,,16.00,6.00,,,,,,,,,,11.00,,,,,,16.00,6.00,,,,,,,,,,11.00,,,,,,30,31,31.00,12.00,1.00,,,,,,,,,,,,,,,30.00,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,7000.00,7000.00,5.00,225.81,225.81,3.00,5.0,5.0,5.0,1.00,1.00,9.00,1.00,2.00,2.00,1.00,2.00,1.00
599.0,4.00,4.00,3.0,,,,3.0,,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,14.00,,,,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,14,15,15.00,11.00,1.00,,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7407.00,7407.00,5.00,493.80,493.80,4.00,5.0,5.0,5.0,1.00,1.00,4.00,2.00,2.00,3.00,2.00,4.00,
600.0,1.00,1.00,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,15.0,,,5.0,6.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,1.00,,3.00,,,,,,0.00,,179.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,179.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,180,,14.00,,,,,,,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7850.00,7850.00,5.00,43.61,,,4.0,5.0,4.0,1.00,1.00,2.00,2.00,2.00,4.00,1.00,1.00,1.00
601.0,27.00,4.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,3.0,,,,,,,,,,,,,,,,,3.00,,,,,,,,89.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,90,,13.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,10000.00,10000.00,5.00,111.11,,,5.0,5.0,5.0,1.00,1.00,9.00,1.00,6.00,3.00,2.00,4.00,
607.0,2.00,2.00,4.0,,,,1.0,1.0,2.0,,,,,7.0,,,,,12.0,,,15.0,,,7.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,179.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,180,,14.00,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,10990.00,,98.00,61.06,,,5.0,5.0,5.0,1.00,1.00,2.00,2.00,2.00,4.00,1.00,2.00,1.00
627.0,1.00,1.00,2.0,13.0,,,1.0,1.0,2.0,3.0,,,,,,,,,12.0,,,,,,12.0,2.0,1.0,,,,,,,,,,,,,,,,16.0,,,,,,,,7.00,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.00,,,,,,,,,,,,,,,,,,,100,101,,14.00,,,,,,,,,,,,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,1496.00,1496.00,2.00,14.81,,,5.0,3.0,5.0,1.00,1.00,19.00,2.00,4.00,2.00,1.00,1.00,
628.0,1.00,1.00,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,13.0,,15.0,,,3.0,4.0,6.0,1.0,,3.0,,,,,,,,,,13.0,,,,17.0,1.00,,3.00,,,6.00,,8.00,19.00,,0.00,,,,,,,,,,5.00,,,,95.00,,,,,,,,,,,,,,,,,,20.00,,1.00,,,,,,,,,,6.00,,,,96.00,,,,,,,,,,,,,,,,,,119,120,,14.00,,,3.00,,5.00,,7.00,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,3.0,,,,7.0,5677.50,5677.50,5.00,47.31,,,5.0,5.0,5.0,1.00,1.00,97.00,1.00,2.00,4.00,2.00,1.00,1.00
634.0,3.00,3.00,3.0,,,,1.0,,2.0,3.0,,,,,,,,11.0,,,14.0,,,,14.0,2.0,3.0,,,,,,6.0,,,,,,,,,,,,,,,,5.00,,,,,,,,,59.00,,,,,,,,,,,,,,,,,59.00,,,,,,,,,,,,,,,,,60.00,,,,,,,,,,,,,,,,,60.00,,,,,,,,,,,,59,60,60.00,12.00,1.00,,,,,,,,,,,,,,,59.00,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,7191.00,7191.00,5.00,119.85,119.85,3.00,5.0,5.0,5.0,1.00,1.00,7.00,1.00,4.00,3.00,2.00,3.00,1.00
639.0,1.00,1.00,4.0,,,,1.0,,2.0,,4.0,5.0,6.0,,,,,11.0,,,,15.0,,,15.0,6.0,4.0,,,,,5.0,,,8.0,9.0,,,,,,,,,,,,,5.00,6.00,,,,,,,267.00,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.00,,,2.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,270,271,,14.00,,2.00,,,,,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,2.0,,,,,,,,,3870.29,3870.29,4.00,14.28,,,5.0,4.0,5.0,1.00,1.00,97.00,1.00,2.00,4.00,1.00,1.00,1.00
647.0,1.00,1.00,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,12.0,,,15.0,,,5.0,2.0,3.0,1.0,,3.0,,,,,,,,11.0,,13.0,,,,17.0,1.00,,3.00,,,6.00,,8.00,170.00,,0.00,,,,,,,,2.00,,4.00,,,,4.00,,,,,,,,,,,,,,,,,,171.00,,1.00,,,,,,,,3.00,,5.00,,,,5.00,,,,,,,,,,,,,,,,,,180,181,,14.00,,,,,,,7.00,,,,,,,14.00,,,,,,,,,,,,,,,7.0,,,,,,,,,,14.0,,14.0,,,,14.0,6813.00,6813.00,5.00,37.64,,,5.0,5.0,5.0,1.00,1.00,12.00,2.00,2.00,4.00,1.00,1.00,1.00
648.0,1.00,1.00,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,10.0,11.0,12.0,,,15.0,,,12.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,13.0,,,,17.0,1.00,2.00,3.00,,,6.00,,8.00,169.00,0.00,0.00,,,,,,,,,,4.00,,,,7.00,,,,,,,,,,,,,,,,,,166.00,2.00,1.00,,,,,,,,,,5.00,,,,8.00,,,,,,,,,,,,,,,,,,180,181,,14.00,,,,,,,7.00,,,,,,,14.00,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,14.0,,,,14.0,7380.75,7380.75,5.00,40.78,,,5.0,5.0,5.0,1.00,1.00,12.00,2.00,2.00,4.00,1.00,1.00,1.00
654.0,7.00,4.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,16.0,,14.0,16.0,,,,,,,,,,,,,,,,,16.0,,,,,,,,7.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3406.50,3406.50,4.00,567.75,567.75,5.00,4.0,5.0,4.0,1.00,1.00,97.00,1.00,3.00,3.00,2.00,4.00,
657.0,1.00,1.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,,,,6.0,,,,,,,,,,,,,,,,5.00,,,,,,,,,1.00,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,1,2,2.00,1.00,1.00,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3406.50,3406.50,4.00,1703.25,1703.25,5.00,5.0,5.0,5.0,1.00,1.00,97.00,1.00,5.00,3.00,2.00,1.00,
663.0,1.00,1.00,3.0,,,,1.0,,,,4.0,,6.0,,,,,,,,14.0,,,,14.0,4.0,6.0,1.0,2.0,,,,,,,,,,,13.0,,,,17.0,1.00,2.00,,,,6.00,,8.00,2.00,83.00,,,,,,,,,,,2.00,,,,2.00,,,,,,,,,,,,,,,,,,3.00,84.00,,,,,,,,,,,3.00,,,,3.00,,,,,,,,,,,,,,,,,,89,90,,13.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,11355.00,,98.00,126.17,,,5.0,4.0,4.0,1.00,1.00,97.00,1.00,2.00,3.00,2.00,1.00,
664.0,1.00,1.00,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,,15.0,,,3.0,4.0,2.0,1.0,,3.0,,,,,,,,,,13.0,,,,17.0,1.00,,3.00,,,6.00,,8.00,100.00,,1.00,,,,,,,,,,9.00,,,,9.00,,,,,,,,,,,,,,,,,,101.00,,2.00,,,,,,,,,,10.00,,,,10.00,,,,,,,,,,,,,,,,,,119,120,,14.00,1.00,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,1.0,,,,1.0,11355.00,,98.00,94.63,,,5.0,4.0,5.0,1.00,1.00,97.00,1.00,2.00,4.00,2.00,1.00,
